annee,canton,Total,Soins hopitaux,Soins domicile,Administration Prevention,besoin_par_habitant
1998,Grisons,134.2,122.87,4.86,6.47,872.8268762547522
1998,Jura,38.83,33.41,1.9,3.52,940.47795754787
1998,Lucerne,146.04,136.37,0.48,9.19,483.74213293618857
1998,Neuchâtel,101.36,84.99,3.1,13.27,984.4175564607486
1998,Nidwald,16.38,15.92,0.03,0.43,504.7388141944016
1998,Obwald,18.42,17.46,0.0,0.96,622.4040276903714
1998,Région lémanique,1428.5,1224.04,100.95,103.51,1131.7389994135708
1998,Saint-Gall,230.27,203.62,2.54,24.11,536.7048337456459
1998,Schaffhouse,64.1,58.24,1.19,4.67,924.7197301762867
1998,Schwytz,36.84,35.24,0.35,1.25,511.89629404665817
1998,Soleure,136.15,130.46,0.0,5.69,592.2829528550415
1998,Suisse centrale,295.44,271.55,2.29,21.6,538.0438784603616
1998,Suisse du Nord-Ouest,748.86,670.49,18.29,60.08,842.5511285921903
1998,Suisse orientale,600.8,546.1,9.49,45.21,630.8836868209276
1998,Tessin,170.17,145.06,6.72,18.39,820.9927066316303
1998,Thurgovie,93.57,87.07,0.04,6.46,456.85526566452677
1998,Total,4554.74,4056.33,157.04,341.37,766.9063227016464
1998,Uri,21.81,20.34,0.33,1.14,643.2933855727125
1998,Valais,179.48,161.33,0.74,17.41,787.8023429148466
1998,Vaud,499.77,435.6,34.44,29.73,804.203306054432
1998,Zoug,55.95,46.22,1.1,8.63,504.7388141944016
1998,Zurich,479.59,435.59,12.05,31.95,608.0500572768202
1999,Appenzell Rh.-Ext.,27.4981,25.687438,0.17035,1.640312,543.0438284322908
1999,Appenzell Rh.-Int.,5.36903,4.59013,0.485685,0.293215,371.3318181818181
1999,Argovie,236.951794,217.829007,0.696582,18.426205,516.0211235854575
1999,Berne,559.483255,525.596303,0.0,33.886952,812.7066545938862
1999,Bâle-Campagne,185.956499,174.066142,0.1329,11.757457,767.6894064230777
1999,Bâle-Ville,338.475025,289.85338,17.145106,31.476539,1791.4463079746502
1999,Espace Mittelland,961.51551,891.1778700000001,8.307212,62.030428,822.8464847867863
1999,Fribourg,115.944676,103.653444,1.939822,10.35141,820.4159582566095
1999,Genève,761.084111,640.974429,66.354156,53.755526,1883.918060780043
1999,Glaris,37.661824,36.142845,0.077216,1.441763,989.3140843231952
1999,Grisons,123.657598,113.412684,3.144295,7.100619,776.7056703559167
1999,Jura,30.596795,25.315699,2.550813,2.730283,808.4869279588592
1999,Lucerne,146.476305,136.823195,0.472374,9.180736,479.99564077160665
1999,Neuchâtel,103.932512,89.297725,3.816577,10.81821,1118.6189673441866
1999,Nidwald,17.920586999999998,17.199454,0.040573,0.68056,523.4321322060795
1999,Obwald,18.978620999999997,17.861817,0.0,1.116804,641.5607160741112
1999,Région lémanique,1506.302415,1307.3976659999998,90.917579,107.98717,1177.2548851963468
1999,Saint-Gall,253.162668,216.480669,2.457127,34.224872,607.7389394724505
1999,Schaffhouse,63.435216999999994,57.510036,1.204311,4.72087,928.0759488477055
1999,Schwytz,32.911373,31.14463,0.319184,1.447559,509.4267366592991
1999,Soleure,151.558272,147.314699,0.0,4.243573,665.8302398788816
1999,Suisse centrale,302.75783,279.447274,1.801685,21.508871,560.9001671716644
1999,Suisse du Nord-Ouest,761.383318,681.748529,17.974587999999997,61.660201,830.4925866716503
1999,Suisse orientale,589.9025760000001,525.64646,7.580583999999999,56.675532,620.5079802331915
1999,Tessin,167.404295,141.794283,5.92584,19.684172,834.3601745678588
1999,Thurgovie,79.11813900000001,71.822658,0.0416,7.253881,388.98714582625456
1999,Total,4821.842220999999,4301.249263,145.684575,374.90838299999996,800.4109963277574
1999,Uri,22.140533,20.855523,0.386566,0.898444,655.4647569444444
1999,Valais,179.318735,164.72296,3.06,11.535775,822.9709700711747
1999,Vaud,565.899569,501.700277,21.503423,42.695869,873.7181317237047
1999,Zoug,64.330411,55.562655,0.582988,8.184768,868.0590320353635
1999,Zurich,532.5762769999999,474.037181,13.177087,45.362009,619.0016047555663
2000,Appenzell Rh.-Ext.,24.823507000000003,22.703379,0.244938,1.87519,498.7672992645815
2000,Appenzell Rh.-Int.,5.139369,4.167205,0.576666,0.395498,350.3995771670191
2000,Argovie,245.082659,226.06231,0.806338,18.214011,536.005674953048
2000,Berne,589.899094,553.841287,0.0,36.057807000000004,854.2871716973016
2000,Bâle-Campagne,189.46522,183.911744,0.13052,5.422956000000001,824.2511322957198
2000,Bâle-Ville,262.240737,214.27118800000002,17.16302,30.806529000000005,1410.6923036566811
2000,Espace Mittelland,1013.600302,938.658001,8.961310000000001,65.980991,865.8694426139618
2000,Fribourg,119.375364,107.193681,2.128568,10.053115,815.1702792513937
2000,Genève,797.417537,671.333301,70.00954,56.074695999999996,1949.4473435880386
2000,Glaris,34.83868,33.316281,0.143899,1.3784999999999998,921.6998194048209
2000,Grisons,127.47942099999999,117.17074,3.765796,6.542885,736.9986283745707
2000,Jura,34.804173,27.819257999999998,2.73022,4.254695,969.832871776547
2000,Lucerne,167.617046,155.704084,0.0,11.912962,557.3602425598646
2000,Neuchâtel,101.62124399999999,87.148671,4.102522,10.370051,1107.5468535510443
2000,Nidwald,20.16478,19.174993999999998,0.045683,0.9441030000000001,586.5647562993302
2000,Obwald,22.974705000000004,21.909480000000002,0.0,1.065225,758.5629021728995
2000,Région lémanique,1573.6367410000003,1335.515261,111.612619,126.508861,1241.945366403246
2000,Saint-Gall,253.991135,229.083607,2.527815,22.379713000000002,616.6942278910805
2000,Schaffhouse,61.453415,56.103950999999995,1.155039,4.194425,895.3376159885796
2000,Schwytz,48.830941,46.947558,0.321412,1.5619709999999998,582.6162519076836
2000,Soleure,167.900427,162.655104,0.0,5.245323,766.4009281853728
2000,Suisse centrale,333.59455999999994,306.98871799999995,0.934649,25.671193,586.85018975599
2000,Suisse du Nord-Ouest,696.788616,624.2452420000001,18.099878,54.443496,779.7199427157396
2000,Suisse orientale,586.526932,533.7351699999999,8.439153000000001,44.35260900000001,607.1345487777719
2000,Tessin,204.34987600000002,169.393513,13.475874,21.480489,853.6495800199051
2000,Thurgovie,78.801405,71.190007,0.025,7.586398,377.2462265522117
2000,Total,4974.645803000001,4419.614362,172.09464899999998,382.9367920000001,822.4599052134804
2000,Uri,21.076898999999997,19.771621,0.328411,0.9768669999999999,626.1069549800911
2000,Valais,186.55240799999999,170.000241,2.704,13.848167,851.5936064346625
2000,Vaud,589.6667960000001,494.18171900000004,38.899079,56.585998000000004,950.7413019231473
2000,Zoug,52.930189,43.480981,0.239143,9.210065,625.9784933134309
2000,Zurich,566.1487759999999,511.07845699999996,10.571166,44.499153,654.1383092921839
2001,Appenzell Rh.-Ext.,30.804738,28.525653,0.247948,2.031137,613.8564925866466
2001,Appenzell Rh.-Int.,6.990925,5.726983,0.668475,0.595467,475.2946094759024
2001,Argovie,268.720658,249.764573,0.791586,18.164499,546.6445565494447
2001,Berne,704.2129779999999,664.2974979999999,0.0,39.91548,1013.6444996905517
2001,Bâle-Campagne,189.70872400000002,185.470243,0.460411,3.7780699999999996,830.7903020698452
2001,Bâle-Ville,378.1025390000001,323.22989900000005,18.283445,36.589195000000004,2028.496136589574
2001,Espace Mittelland,1140.867151,1062.3715379999999,8.823336,69.67227700000001,970.8418713978872
2001,Fribourg,129.08502,115.548939,2.154969,11.381112,887.3575448337959
2001,Genève,933.7909430000001,788.090729,84.834184,60.86603000000001,2247.9598151646796
2001,Glaris,37.616495,35.902988,0.134698,1.5788090000000001,1001.3840427211028
2001,Grisons,128.727595,117.533805,4.291578,6.9022120000000005,849.0612719710612
2001,Jura,38.032544,32.439747,2.217893,3.374904,1023.154130702836
2001,Lucerne,195.602191,185.602721,0.0,9.99947,665.0223036152885
2001,Neuchâtel,112.852517,97.69156100000001,4.450474,10.710482,1200.5385436724312
2001,Nidwald,30.663891,29.224035,0.063981,1.375875,889.1298173357226
2001,Obwald,23.880948,22.211079,0.0,1.669869,780.3675510957892
2001,Région lémanique,1767.9268780000002,1517.0645940000002,133.17233099999999,117.68995300000002,1365.4927663685498
2001,Saint-Gall,281.14223899999996,256.12330299999996,2.735634,22.283302,691.2149771470769
2001,Schaffhouse,77.263917,73.70694800000001,1.330759,2.22621,1119.1774848984076
2001,Schwytz,45.450577,42.392488,0.283853,2.774236,594.6140819553837
2001,Soleure,156.68409200000002,152.39379300000002,0.0,4.290299,724.0551785478984
2001,Suisse centrale,382.61610699999994,354.37871299999995,0.976294,27.2611,682.1144034269987
2001,Suisse du Nord-Ouest,836.5319210000001,758.4647150000001,19.535442,58.531764,900.4232173955716
2001,Suisse orientale,643.9817409999999,591.381732,9.616105000000001,42.983903999999995,685.6357473496163
2001,Tessin,233.125279,187.532919,17.033048,28.559312,977.684120602356
2001,Thurgovie,81.435832,73.862052,0.207013,7.366766999999999,392.85034584589425
2001,Total,5891.117173999999,5297.095668,200.174036,393.8474700000001,970.8229179105825
2001,Uri,22.286547,20.567147,0.399759,1.319641,667.0657786885246
2001,Valais,190.300036,173.298381,2.9,14.101655000000001,884.6818592518107
2001,Vaud,643.835899,555.6754840000001,45.438147,42.722268,1001.8296415823187
2001,Zoug,64.731953,54.381243,0.228701,10.122009,758.7024171746092
2001,Zurich,886.0680970000001,825.901457,11.01748,49.149159999999995,992.1644205809332
2002,Appenzell Rh.-Ext.,35.341369,32.852777,0.312104,2.176488,698.1642788197664
2002,Appenzell Rh.-Int.,6.540602000000001,5.431663,0.664711,0.444228,444.51077132178057
2002,Argovie,261.561066,243.244392,0.700564,17.61611,540.3964849637972
2002,Berne,970.975391,932.861904,0.0,38.113487000000006,1103.2392223955098
2002,Bâle-Campagne,216.639218,208.504808,0.658016,7.476394000000001,951.524254274979
2002,Bâle-Ville,345.692505,289.83631299999996,18.711792,37.1444,1857.720842892611
2002,Espace Mittelland,1448.7293349999998,1370.036022,10.444899,68.24841400000001,1072.3914880907403
2002,Fribourg,134.259816,121.875788,2.061133,10.322895,960.2203453099298
2002,Genève,1041.810861,891.794707,87.657869,62.358285,2465.215777037175
2002,Glaris,35.176945,33.301974,0.142905,1.732066,927.8511129777404
2002,Grisons,147.00717,135.049822,4.803645,7.153703,927.690030626254
2002,Jura,37.404695000000004,32.003768,2.645476,2.755451,1104.9084102746212
2002,Lucerne,234.008488,222.835621,0.0,11.172867,768.9375857143671
2002,Neuchâtel,119.822663,101.140942,5.73829,12.943431,1365.4083082093023
2002,Nidwald,29.987564999999996,28.497756,0.069096,1.4207130000000001,824.5011343850576
2002,Obwald,22.45459,20.442168,0.0,2.012422,783.77895153434
2002,Région lémanique,1936.997948,1675.277647,138.859456,122.86084500000001,1485.719640154211
2002,Saint-Gall,328.520009,303.025604,3.317314,22.177090999999997,757.0104184281438
2002,Schaffhouse,85.333513,81.151434,1.409035,2.7730439999999996,1220.3287239961458
2002,Schwytz,64.173347,61.011037,0.275967,2.8863429999999997,721.9276267478216
2002,Soleure,186.26677,182.15362000000002,0.0,4.11315,846.2165559258276
2002,Suisse centrale,451.3735710000001,421.224958,0.941549,29.207064000000003,778.3310098573901
2002,Suisse du Nord-Ouest,823.892789,741.585513,20.070372,62.236903999999996,897.6723738738066
2002,Suisse orientale,737.1260050000001,681.898488,10.844714,44.382802999999996,758.882139946896
2002,Tessin,278.643636,227.20563199999998,19.4738,31.964204000000002,1159.7911151335672
2002,Thurgovie,99.206397,91.08521400000001,0.195,7.926183,482.7851178140401
2002,Total,6649.935256,6027.53972,212.815908,409.579628,1064.9806358936112
2002,Uri,27.713808000000004,25.757084000000003,0.380638,1.576086,825.0557375131597
2002,Valais,225.654204,208.45209,4.535,12.667114000000002,1027.564935368127
2002,Vaud,669.5328830000001,575.03085,46.666587,47.835446000000005,1035.426070456824
2002,Zoug,73.035773,62.681292,0.215848,10.138633,847.2181876952915
2002,Zurich,973.1719720000001,910.3114600000001,12.181118,50.679394,1133.4871383696504
2003,Appenzell Rh.-Ext.,34.821026,32.379109,0.246758,2.1951590000000003,688.189446120567
2003,Appenzell Rh.-Int.,5.837836,4.52872,0.885822,0.423294,397.95959389479424
2003,Argovie,301.436348,281.818949,0.306257,19.311142,598.5343782710218
2003,Berne,1084.4359869999998,1042.263442,0.0,42.172545,1193.7808273335515
2003,Bâle-Campagne,204.27186600000002,196.489892,0.696019,7.085954999999999,925.083940314857
2003,Bâle-Ville,348.27872299999996,293.25498,18.453315,36.570428,1865.65398651412
2003,Espace Mittelland,1614.7194599999998,1528.3996599999998,11.389037,74.930763,1135.453546266631
2003,Fribourg,141.042437,127.429663,2.506374,11.1064,947.2041800966558
2003,Genève,1074.124256,915.7897800000001,91.850861,66.483615,2511.515996204845
2003,Glaris,32.879594999999995,31.011785999999997,0.124067,1.7437420000000001,857.7339550191988
2003,Grisons,166.04220399999997,153.320777,5.219801,7.501626,960.6047720663612
2003,Jura,44.640423999999996,38.337928999999995,2.785347,3.517148,1180.6486247717767
2003,Lucerne,239.40221000000003,225.75156900000002,0.0583,13.592341000000001,781.0609824557425
2003,Neuchâtel,136.714102,117.55772499999999,6.097316,13.059061,1409.2935405034161
2003,Nidwald,27.245789,26.047978,0.076772,1.121039,738.4400156311059
2003,Obwald,24.881009,22.623213,0.0,2.257796,875.8248069059518
2003,Région lémanique,2149.861522,1856.1707350000001,149.80992099999997,143.88086600000003,1609.080174702029
2003,Saint-Gall,374.255363,350.801178,2.947571,20.506614,833.6482040014937
2003,Schaffhouse,73.954293,69.735905,1.400484,2.817904,1064.0417256488035
2003,Schwytz,62.874392,60.608041,0.352525,1.9138259999999998,707.4300012716841
2003,Soleure,207.88651,202.810901,0.0,5.075609,898.3310660919188
2003,Suisse centrale,447.51423400000004,416.4274180000001,1.1248259999999999,29.96199,766.4567268232031
2003,Suisse du Nord-Ouest,853.9869369999999,771.563821,19.455591,62.967524999999995,922.0024937877525
2003,Suisse orientale,789.281062,734.384313,11.019503000000002,43.877246,782.6330803086843
2003,Tessin,261.77432799999997,213.418414,18.82436,29.531554,1166.6106293105354
2003,Thurgovie,101.490745,92.60683800000001,0.195,8.688907,477.9940249113242
2003,Total,7075.837069000001,6418.021812999999,224.43692700000003,433.37832899999995,1106.974211926427
2003,Uri,24.374543,22.503638,0.415957,1.4549480000000001,717.8843408175015
2003,Valais,241.456229,220.925891,7.340228,13.19011,1055.1915088684366
2003,Vaud,834.2810370000001,719.4550640000001,50.618832,64.20714100000001,1255.8366110225343
2003,Zoug,68.736291,58.892979,0.221272,9.622039999999998,784.7954845088991
2003,Zurich,958.699526,897.657452,12.813689,48.228385,1121.3305612618615
2004,Appenzell Rh.-Ext.,48.873785,46.807283,0.261278,1.805224,964.0162352493337
2004,Appenzell Rh.-Int.,8.019074,6.563016,1.08718,0.368878,547.1200681431004
2004,Argovie,318.3885379999999,302.72342499999996,0.149279,15.515834000000002,623.0763774244052
2004,Berne,1013.763357,970.444463,0.0,43.318894,1121.834171998665
2004,Bâle-Campagne,204.285005,196.90072,0.31278,7.071505,906.704504825246
2004,Bâle-Ville,308.88410500000003,255.04827,18.536735,35.2991,1663.2373054444142
2004,Espace Mittelland,1542.078332,1454.31235,12.556832,75.20915000000001,1106.2074293549836
2004,Fribourg,134.289299,121.165767,2.847979,10.275553,954.2533271414565
2004,Genève,1046.278869,889.826273,87.43016,69.022436,2421.1076590280745
2004,Glaris,30.568917999999996,28.751716,0.114672,1.70253,828.7112063334464
2004,Grisons,158.109221,147.25175399999998,4.164749,6.692718,927.6632571052824
2004,Jura,47.02013,40.425491,2.63453,3.960109,1186.7456438808124
2004,Lucerne,250.173494,233.224899,0.0583,16.890295,797.6304794414101
2004,Neuchâtel,145.423924,125.024161,7.074323,13.32544,1545.429059261543
2004,Nidwald,30.982082,29.227881,0.051053,1.703148,827.06145943574
2004,Obwald,21.389794000000002,19.907488,0.0,1.482306,760.3178819969743
2004,Région lémanique,2158.453052,1875.6319290000001,154.359703,128.46142,1628.7531757452973
2004,Saint-Gall,300.25895,278.836147,3.297633,18.12517,676.8949229064581
2004,Schaffhouse,75.301764,70.701843,1.430952,3.1689689999999997,1076.1662778938853
2004,Schwytz,105.76950999999998,102.97157499999999,0.381856,2.416079,810.9992010356943
2004,Soleure,201.58162199999998,197.252468,0.0,4.329154,877.483958251232
2004,Suisse centrale,525.607004,489.307099,1.057865,35.242039999999996,828.3000833925936
2004,Suisse du Nord-Ouest,831.557648,754.672415,18.998794,57.886439,891.6610089265548
2004,Suisse orientale,726.7951680000001,676.549704,10.551464,39.694,725.3743377450755
2004,Tessin,285.651182,251.547147,7.035706,27.068329,1209.5787272146629
2004,Thurgovie,105.663456,97.637945,0.195,7.830511,483.3266710452322
2004,Total,6950.252691,6337.044624,215.866619,397.341448,1081.8557561249415
2004,Uri,25.647052000000002,23.451917,0.426656,1.768479,754.3823385588954
2004,Valais,274.87247,259.632579,0.819824,14.420067,1093.533821440661
2004,Vaud,837.3017130000001,726.173077,66.109719,45.018917,1340.6432903466612
2004,Zoug,91.645072,80.52333899999999,0.14,10.981733,1000.796178830722
2004,Zurich,880.1103049999999,835.0239799999999,11.306255,33.780069999999995,1016.4451139640503
2005,Appenzell Rh.-Ext.,47.132279,45.076143,0.1913,1.864836,953.5390383514597
2005,Appenzell Rh.-Int.,8.418993,7.563962999999999,0.592957,0.262073,561.9566958030293
2005,Argovie,306.427674,289.834871,0.160555,16.432248,590.1462163362881
2005,Berne,987.9265480000001,946.8143600000001,0.0,41.112188,1085.6208298180786
2005,Bâle-Campagne,216.153141,209.143997,0.603526,6.405618,952.3187626575583
2005,Bâle-Ville,344.09060200000005,283.67721500000005,17.699598,42.713789,1853.4575513288828
2005,Espace Mittelland,1704.2123480000002,1609.269922,16.918177,78.024249,1118.5494642798426
2005,Fribourg,156.944921,141.969696,2.964098,12.011127,1025.7182672961144
2005,Genève,1092.602384,924.732407,88.017381,79.852596,2501.8315675225144
2005,Glaris,27.557121,25.894329,0.105897,1.556895,724.8825922620609
2005,Grisons,171.453821,161.40072700000002,3.674399,6.3786950000000004,1044.1882883683486
2005,Jura,83.959364,75.49936,3.122629,5.337375,1247.7803911749975
2005,Lucerne,237.539881,217.645692,0.0583,19.835889,720.3594553723515
2005,Neuchâtel,254.45141299999997,229.75716799999998,10.83145,13.862795,1624.652331633768
2005,Nidwald,28.649995,27.250162,0.05331,1.346523,766.1871131119866
2005,Obwald,20.690757,19.502379,0.0,1.1883780000000002,738.1323840619144
2005,Région lémanique,2224.92832,1906.698322,155.099339,163.13065899999998,1619.8547098889176
2005,Saint-Gall,300.20907,278.75568599999997,3.061188,18.392196,688.3265229965483
2005,Schaffhouse,73.447135,68.759927,1.561976,3.125232,1051.4450995736413
2005,Schwytz,106.16447,103.785692,0.268073,2.110705,762.4002226959393
2005,Soleure,220.93010199999998,215.22933799999998,0.0,5.7007639999999995,960.599622445838
2005,Suisse centrale,515.323005,477.84857999999997,0.833492,36.640933000000004,779.3171923129809
2005,Suisse du Nord-Ouest,866.671417,782.6560830000001,18.463679000000003,65.551655,919.32374602417
2005,Suisse orientale,724.7520219999999,675.281878,9.357717,40.112427000000004,733.9297609598385
2005,Tessin,274.620313,244.27278099999998,6.390265,23.957267,1199.802377811234
2005,Thurgovie,96.533603,87.831103,0.17,8.5325,432.8761478670717
2005,Total,7216.171972999999,6551.452049000001,219.74548,444.974444,1085.515508671549
2005,Uri,24.178206999999997,21.898706999999998,0.433809,1.845691,714.6272653815074
2005,Valais,275.93479099999996,260.12688599999996,0.008,15.799905000000003,1014.3471386088344
2005,Vaud,856.3911449999999,721.839029,67.073958,67.478158,1303.5660346932316
2005,Zoug,98.099695,87.765948,0.02,10.313747,1036.9733333333334
2005,Zurich,905.664548,855.424483,12.682811,37.557254,1027.4657623593694
2006,Appenzell Rh.-Ext.,48.04118,45.853327,0.1577,2.0301530000000003,975.1747513389442
2006,Appenzell Rh.-Int.,8.113574999999999,7.142068999999999,0.725231,0.24627500000000002,536.150396301189
2006,Argovie,356.61874900000004,337.069387,0.068463,19.480899,565.9640417028247
2006,Berne,1027.3145490000002,987.1912070000001,0.0,40.123342,1124.147708336135
2006,Bâle-Campagne,194.067521,186.04133000000002,0.709264,7.316927,881.8599099421057
2006,Bâle-Ville,354.025377,287.24658900000003,17.633875,49.144912999999995,1912.7584014627687
2006,Espace Mittelland,1889.1482270000001,1786.1281500000002,26.772662999999998,76.24741399999999,1110.3579380595193
2006,Fribourg,164.381798,149.324331,3.108081,11.949386,1051.8451390626503
2006,Genève,1047.2432840000001,878.023328,87.3413,81.878656,2381.2619439044083
2006,Glaris,28.317379,26.763334,0.098967,1.4550779999999999,748.9604484092524
2006,Grisons,158.84391200000002,147.603067,3.757358,7.483487,1034.5511097413826
2006,Jura,84.399963,75.620922,3.622298,5.1567430000000005,1080.0793655460332
2006,Lucerne,248.133505,227.099154,0.0583,20.976051000000002,733.090047089101
2006,Neuchâtel,398.237215,363.49898,20.042284,14.695950999999999,1404.7058149899356
2006,Nidwald,27.707098999999996,26.256484999999998,0.049373,1.4012410000000002,729.3761365368008
2006,Obwald,21.426382,20.240748,0.0,1.1856339999999999,783.1136656189193
2006,Région lémanique,2183.3112360000005,1882.585204,154.38147500000002,146.344557,1578.5646387629663
2006,Saint-Gall,321.273865,298.384394,3.707619,19.181852,726.6630923070277
2006,Schaffhouse,78.536426,73.706431,1.384887,3.4451080000000003,1121.7942557341767
